"Plot Title: CCR_GW1001_20260428"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 22254183, SEN S/N: 22254183)","Coupler Detached (LGR S/N: 22254183)","Coupler Attached (LGR S/N: 22254183)","Host Connected (LGR S/N: 22254183)","End Of File (LGR S/N: 22254183)","Temp, °F (LGR S/N: 22254183, SEN S/N: 22254183)"
1,04/28/26 01:00:00 PM,14.1365,Logged,,,,76.354
2,04/28/26 01:10:00 PM,19.0239,,,,,66.537
3,04/28/26 01:20:00 PM,19.0352,,,,,58.131
4,04/28/26 01:30:00 PM,19.0366,,,,,56.750
5,04/28/26 01:40:00 PM,19.0379,,,,,56.577
6,04/28/26 01:50:00 PM,19.0403,,,,,56.577
7,04/28/26 02:00:00 PM,19.0426,,,,,56.577
8,04/28/26 02:10:00 PM,19.0403,,,,,56.577
9,04/28/26 02:20:00 PM,19.0426,,,,,56.577
10,04/28/26 02:30:00 PM,19.0426,,,,,56.577
11,04/28/26 02:40:00 PM,19.0449,,,,,56.577
12,04/28/26 02:50:00 PM,19.0449,,,,,56.577
13,04/28/26 03:00:00 PM,19.0449,,,,,56.577
14,04/28/26 03:10:00 PM,19.0462,,,,,56.404
15,04/28/26 03:20:00 PM,19.0449,,,,,56.577
16,04/28/26 03:30:00 PM,19.0494,,,,,56.577
17,04/28/26 03:40:00 PM,19.0449,,,,,56.577
18,04/28/26 03:50:00 PM,19.0449,,,,,56.577
19,04/28/26 04:00:00 PM,19.0494,,,,,56.577
20,04/28/26 04:10:00 PM,19.0494,,,,,56.577
21,04/28/26 04:20:00 PM,19.0494,,,,,56.577
22,04/28/26 04:30:00 PM,19.0540,,,,,56.577
23,04/28/26 04:40:00 PM,19.0517,,,,,56.577
24,04/28/26 04:50:00 PM,19.0540,,,,,56.577
25,04/28/26 05:00:00 PM,19.0540,,,,,56.577
26,04/28/26 05:10:00 PM,19.0494,,,,,56.577
27,04/28/26 05:20:00 PM,19.0517,,,,,56.577
28,04/28/26 05:30:00 PM,19.0485,,,,,56.404
29,04/28/26 05:40:00 PM,19.0517,,,,,56.577
30,04/28/26 05:50:00 PM,19.0472,,,,,56.577
31,04/28/26 06:00:00 PM,19.0494,,,,,56.577
32,04/28/26 06:10:00 PM,19.0472,,,,,56.577
33,04/28/26 06:20:00 PM,19.0472,,,,,56.577
34,04/28/26 06:30:00 PM,19.0462,,,,,56.404
35,04/28/26 06:40:00 PM,19.0494,,,,,56.577
36,04/28/26 06:50:00 PM,19.0517,,,,,56.577
37,04/28/26 07:00:00 PM,19.0610,,,,,56.577
38,04/28/26 07:10:00 PM,19.0610,,,,,56.577
39,04/28/26 07:20:00 PM,19.0600,,,,,56.404
40,04/28/26 07:30:00 PM,19.0610,,,,,56.577
41,04/28/26 07:40:00 PM,19.0610,,,,,56.577
42,04/28/26 07:50:00 PM,19.0600,,,,,56.404
43,04/28/26 08:00:00 PM,19.0632,,,,,56.577
44,04/28/26 08:10:00 PM,19.0632,,,,,56.577
45,04/28/26 08:20:00 PM,19.0632,,,,,56.577
46,04/28/26 08:30:00 PM,19.0655,,,,,56.577
47,04/28/26 08:40:00 PM,19.0655,,,,,56.577
48,04/28/26 08:50:00 PM,19.0714,,,,,56.404
49,04/28/26 09:00:00 PM,19.0725,,,,,56.577
50,04/28/26 09:10:00 PM,19.0714,,,,,56.404
51,04/28/26 09:20:00 PM,19.0725,,,,,56.577
52,04/28/26 09:30:00 PM,19.0678,,,,,56.577
53,04/28/26 09:40:00 PM,19.0678,,,,,56.577
54,04/28/26 09:50:00 PM,19.0678,,,,,56.577
55,04/28/26 10:00:00 PM,19.0655,,,,,56.577
56,04/28/26 10:10:00 PM,19.0655,,,,,56.577
57,04/28/26 10:20:00 PM,19.0645,,,,,56.404
58,04/28/26 10:30:00 PM,19.0655,,,,,56.577
59,04/28/26 10:40:00 PM,19.0655,,,,,56.577
60,04/28/26 10:50:00 PM,19.0645,,,,,56.404
61,04/28/26 11:00:00 PM,19.0632,,,,,56.577
62,04/28/26 11:10:00 PM,19.0655,,,,,56.577
63,04/28/26 11:20:00 PM,19.0632,,,,,56.577
64,04/28/26 11:30:00 PM,19.0645,,,,,56.404
65,04/28/26 11:40:00 PM,19.0587,,,,,56.577
66,04/28/26 11:50:00 PM,19.0610,,,,,56.577
67,04/29/26 12:00:00 AM,19.0577,,,,,56.404
68,04/29/26 12:10:00 AM,19.0587,,,,,56.577
69,04/29/26 12:20:00 AM,19.0655,,,,,56.577
70,04/29/26 12:30:00 AM,19.0632,,,,,56.577
71,04/29/26 12:40:00 AM,19.0655,,,,,56.577
72,04/29/26 12:50:00 AM,19.0632,,,,,56.577
73,04/29/26 01:00:00 AM,19.0632,,,,,56.577
74,04/29/26 01:10:00 AM,19.0632,,,,,56.577
75,04/29/26 01:20:00 AM,19.0610,,,,,56.577
76,04/29/26 01:30:00 AM,19.0587,,,,,56.577
77,04/29/26 01:40:00 AM,19.0564,,,,,56.577
78,04/29/26 01:50:00 AM,19.0587,,,,,56.577
79,04/29/26 02:00:00 AM,19.0610,,,,,56.577
80,04/29/26 02:10:00 AM,19.0600,,,,,56.404
81,04/29/26 02:20:00 AM,19.0610,,,,,56.577
82,04/29/26 02:30:00 AM,19.0564,,,,,56.577
83,04/29/26 02:40:00 AM,19.0632,,,,,56.577
84,04/29/26 02:50:00 AM,19.0655,,,,,56.577
85,04/29/26 03:00:00 AM,19.0645,,,,,56.404
86,04/29/26 03:10:00 AM,19.0645,,,,,56.404
87,04/29/26 03:20:00 AM,19.0725,,,,,56.577
88,04/29/26 03:30:00 AM,19.0678,,,,,56.577
89,04/29/26 03:40:00 AM,19.0701,,,,,56.577
90,04/29/26 03:50:00 AM,19.0701,,,,,56.577
91,04/29/26 04:00:00 AM,19.0678,,,,,56.577
92,04/29/26 04:10:00 AM,19.0655,,,,,56.577
93,04/29/26 04:20:00 AM,19.0655,,,,,56.577
94,04/29/26 04:30:00 AM,19.0610,,,,,56.577
95,04/29/26 04:40:00 AM,19.0632,,,,,56.577
96,04/29/26 04:50:00 AM,19.0632,,,,,56.577
97,04/29/26 05:00:00 AM,19.0587,,,,,56.577
98,04/29/26 05:10:00 AM,19.0655,,,,,56.577
99,04/29/26 05:20:00 AM,19.0748,,,,,56.577
100,04/29/26 05:30:00 AM,19.0748,,,,,56.577
101,04/29/26 05:40:00 AM,19.0725,,,,,56.577
102,04/29/26 05:50:00 AM,19.0725,,,,,56.577
103,04/29/26 06:00:00 AM,19.0678,,,,,56.577
104,04/29/26 06:10:00 AM,19.0678,,,,,56.577
105,04/29/26 06:20:00 AM,19.0632,,,,,56.577
106,04/29/26 06:30:00 AM,19.0610,,,,,56.577
107,04/29/26 06:40:00 AM,19.0610,,,,,56.577
108,04/29/26 06:50:00 AM,19.0632,,,,,56.577
109,04/29/26 07:00:00 AM,19.0610,,,,,56.577
110,04/29/26 07:10:00 AM,19.0600,,,,,56.404
111,04/29/26 07:20:00 AM,19.0610,,,,,56.577
112,04/29/26 07:30:00 AM,19.0655,,,,,56.577
113,04/29/26 07:40:00 AM,19.0632,,,,,56.577
114,04/29/26 07:50:00 AM,19.0610,,,,,56.577
115,04/29/26 08:00:00 AM,19.0623,,,,,56.404
116,04/29/26 08:10:00 AM,19.0587,,,,,56.577
117,04/29/26 08:20:00 AM,19.0610,,,,,56.577
118,04/29/26 08:30:00 AM,19.0587,,,,,56.577
119,04/29/26 08:40:00 AM,19.0610,,,,,56.577
120,04/29/26 08:50:00 AM,19.0587,,,,,56.577
121,04/29/26 09:00:00 AM,19.0587,,,,,56.577
122,04/29/26 09:10:00 AM,19.0610,,,,,56.577
123,04/29/26 09:20:00 AM,19.0577,,,,,56.404
124,04/29/26 09:30:00 AM,19.0553,,,,,56.404
125,04/29/26 09:40:00 AM,19.0564,,,,,56.577
126,04/29/26 09:50:00 AM,19.0587,,,,,56.577
127,04/29/26 10:00:00 AM,19.0540,,,,,56.577
128,04/29/26 10:10:00 AM,19.0564,,,,,56.577
129,04/29/26 10:20:00 AM,19.0564,,,,,56.577
130,04/29/26 10:30:00 AM,19.0564,,,,,56.577
131,04/29/26 10:40:00 AM,19.0517,,,,,56.577
132,04/29/26 10:50:00 AM,19.0517,,,,,56.577
133,04/29/26 11:00:00 AM,19.0540,,,,,56.577
134,04/29/26 11:10:00 AM,19.0553,,,,,56.404
135,04/29/26 11:20:00 AM,19.0553,,,,,56.404
136,04/29/26 11:30:00 AM,19.0553,,,,,56.404
137,04/29/26 11:40:00 AM,19.0564,,,,,56.577
138,04/29/26 11:50:00 AM,19.0564,,,,,56.577
139,04/29/26 12:00:00 PM,19.0587,,,,,56.577
140,04/29/26 12:10:00 PM,19.0564,,,,,56.577
141,04/29/26 12:20:00 PM,19.0540,,,,,56.577
142,04/29/26 12:30:00 PM,19.0564,,,,,56.577
143,04/29/26 12:40:00 PM,19.0577,,,,,56.404
144,04/29/26 12:50:00 PM,19.0577,,,,,56.404
145,04/29/26 01:00:00 PM,19.0587,,,,,56.577
146,04/29/26 01:10:00 PM,19.0600,,,,,56.404
147,04/29/26 01:20:00 PM,19.0610,,,,,56.577
148,04/29/26 01:30:00 PM,19.0623,,,,,56.404
149,04/29/26 01:40:00 PM,19.0632,,,,,56.577
150,04/29/26 01:50:00 PM,19.0655,,,,,56.577
151,04/29/26 02:00:00 PM,19.0645,,,,,56.404
152,04/29/26 02:10:00 PM,19.0678,,,,,56.577
153,04/29/26 02:20:00 PM,19.0668,,,,,56.404
154,04/29/26 02:30:00 PM,19.0655,,,,,56.577
155,04/29/26 02:40:00 PM,19.0655,,,,,56.577
156,04/29/26 02:50:00 PM,19.0645,,,,,56.404
157,04/29/26 03:00:00 PM,19.0655,,,,,56.577
158,04/29/26 03:10:00 PM,19.0701,,,,,56.577
159,04/29/26 03:20:00 PM,19.0678,,,,,56.577
160,04/29/26 03:30:00 PM,19.0701,,,,,56.577
161,04/29/26 03:40:00 PM,19.0678,,,,,56.577
162,04/29/26 03:50:00 PM,19.0691,,,,,56.404
163,04/29/26 04:00:00 PM,19.0701,,,,,56.577
164,04/29/26 04:10:00 PM,19.0701,,,,,56.577
165,04/29/26 04:20:00 PM,19.0748,,,,,56.577
166,04/29/26 04:30:00 PM,19.0701,,,,,56.577
167,04/29/26 04:40:00 PM,19.0725,,,,,56.577
168,04/29/26 04:50:00 PM,19.0725,,,,,56.577
169,04/29/26 05:00:00 PM,19.0770,,,,,56.577
170,04/29/26 05:10:00 PM,19.0761,,,,,56.404
171,04/29/26 05:20:00 PM,19.0770,,,,,56.577
172,04/29/26 05:30:00 PM,19.0770,,,,,56.577
173,04/29/26 05:40:00 PM,19.0862,,,,,56.577
174,04/29/26 05:50:00 PM,19.0829,,,,,56.404
175,04/29/26 06:00:00 PM,19.0839,,,,,56.577
176,04/29/26 06:10:00 PM,19.0816,,,,,56.577
177,04/29/26 06:20:00 PM,19.0839,,,,,56.577
178,04/29/26 06:30:00 PM,19.0886,,,,,56.577
179,04/29/26 06:40:00 PM,19.0886,,,,,56.577
180,04/29/26 06:50:00 PM,19.0931,,,,,56.577
181,04/29/26 07:00:00 PM,19.0944,,,,,56.404
182,04/29/26 07:10:00 PM,19.0977,,,,,56.577
183,04/29/26 07:20:00 PM,19.0977,,,,,56.577
184,04/29/26 07:30:00 PM,19.1000,,,,,56.577
185,04/29/26 07:40:00 PM,19.1023,,,,,56.577
186,04/29/26 07:50:00 PM,19.1068,,,,,56.577
187,04/29/26 08:00:00 PM,19.1092,,,,,56.577
188,04/29/26 08:10:00 PM,19.1115,,,,,56.577
189,04/29/26 08:20:00 PM,19.1105,,,,,56.404
190,04/29/26 08:30:00 PM,19.1115,,,,,56.577
191,04/29/26 08:40:00 PM,19.1138,,,,,56.577
192,04/29/26 08:50:00 PM,19.1138,,,,,56.577
193,04/29/26 09:00:00 PM,19.1183,,,,,56.577
194,04/29/26 09:10:00 PM,19.1196,,,,,56.404
195,04/29/26 09:20:00 PM,19.1196,,,,,56.404
196,04/29/26 09:30:00 PM,19.1219,,,,,56.404
197,04/29/26 09:40:00 PM,19.1229,,,,,56.577
198,04/29/26 09:50:00 PM,19.1276,,,,,56.577
199,04/29/26 10:00:00 PM,19.1276,,,,,56.577
200,04/29/26 10:10:00 PM,19.1312,,,,,56.404
201,04/29/26 10:20:00 PM,19.1334,,,,,56.404
202,04/29/26 10:30:00 PM,19.1334,,,,,56.404
203,04/29/26 10:40:00 PM,19.1344,,,,,56.577
204,04/29/26 10:50:00 PM,19.1344,,,,,56.577
205,04/29/26 11:00:00 PM,19.1367,,,,,56.577
206,04/29/26 11:10:00 PM,19.1390,,,,,56.577
207,04/29/26 11:20:00 PM,19.1403,,,,,56.404
208,04/29/26 11:30:00 PM,19.1437,,,,,56.577
209,04/29/26 11:40:00 PM,19.1427,,,,,56.404
210,04/29/26 11:50:00 PM,19.1472,,,,,56.404
211,04/30/26 12:00:00 AM,19.1482,,,,,56.577
212,04/30/26 12:10:00 AM,19.1505,,,,,56.577
213,04/30/26 12:20:00 AM,19.1482,,,,,56.577
214,04/30/26 12:30:00 AM,19.1505,,,,,56.577
215,04/30/26 12:40:00 AM,19.1528,,,,,56.577
216,04/30/26 12:50:00 AM,19.1528,,,,,56.577
217,04/30/26 01:00:00 AM,19.1551,,,,,56.577
218,04/30/26 01:10:00 AM,19.1551,,,,,56.577
219,04/30/26 01:20:00 AM,19.1551,,,,,56.577
220,04/30/26 01:30:00 AM,19.1551,,,,,56.577
221,04/30/26 01:40:00 AM,19.1551,,,,,56.577
222,04/30/26 01:50:00 AM,19.1575,,,,,56.577
223,04/30/26 02:00:00 AM,19.1575,,,,,56.577
224,04/30/26 02:10:00 AM,19.1575,,,,,56.577
225,04/30/26 02:20:00 AM,19.1596,,,,,56.577
226,04/30/26 02:30:00 AM,19.1620,,,,,56.577
227,04/30/26 02:40:00 AM,19.1620,,,,,56.577
228,04/30/26 02:50:00 AM,19.1620,,,,,56.577
229,04/30/26 03:00:00 AM,19.1643,,,,,56.577
230,04/30/26 03:10:00 AM,19.1666,,,,,56.577
231,04/30/26 03:20:00 AM,19.1666,,,,,56.577
232,04/30/26 03:30:00 AM,19.1666,,,,,56.577
233,04/30/26 03:40:00 AM,19.1666,,,,,56.577
234,04/30/26 03:50:00 AM,19.1633,,,,,56.404
235,04/30/26 04:00:00 AM,19.1666,,,,,56.577
236,04/30/26 04:10:00 AM,19.1643,,,,,56.577
237,04/30/26 04:20:00 AM,19.1620,,,,,56.577
238,04/30/26 04:30:00 AM,19.1643,,,,,56.577
239,04/30/26 04:40:00 AM,19.1666,,,,,56.577
240,04/30/26 04:50:00 AM,19.1666,,,,,56.577
241,04/30/26 05:00:00 AM,19.1712,,,,,56.577
242,04/30/26 05:10:00 AM,19.1712,,,,,56.577
243,04/30/26 05:20:00 AM,19.1757,,,,,56.577
244,04/30/26 05:30:00 AM,19.1736,,,,,56.577
245,04/30/26 05:40:00 AM,19.1736,,,,,56.577
246,04/30/26 05:50:00 AM,19.1747,,,,,56.404
247,04/30/26 06:00:00 AM,19.1757,,,,,56.577
248,04/30/26 06:10:00 AM,19.1757,,,,,56.577
249,04/30/26 06:20:00 AM,19.1780,,,,,56.577
250,04/30/26 06:30:00 AM,19.1770,,,,,56.404
251,04/30/26 06:40:00 AM,19.1794,,,,,56.404
252,04/30/26 06:50:00 AM,19.1804,,,,,56.577
253,04/30/26 07:00:00 AM,19.1804,,,,,56.577
254,04/30/26 07:10:00 AM,19.1780,,,,,56.577
255,04/30/26 07:20:00 AM,19.1827,,,,,56.577
256,04/30/26 07:30:00 AM,19.1770,,,,,56.404
257,04/30/26 07:40:00 AM,19.1757,,,,,56.577
258,04/30/26 07:50:00 AM,19.1780,,,,,56.577
259,04/30/26 08:00:00 AM,19.1747,,,,,56.404
260,04/30/26 08:10:00 AM,19.1757,,,,,56.577
261,04/30/26 08:20:00 AM,19.1736,,,,,56.577
262,04/30/26 08:30:00 AM,19.1747,,,,,56.404
263,04/30/26 08:40:00 AM,19.1747,,,,,56.404
264,04/30/26 08:50:00 AM,19.1780,,,,,56.577
265,04/30/26 09:00:00 AM,19.1780,,,,,56.577
266,04/30/26 09:10:00 AM,19.1736,,,,,56.577
267,04/30/26 09:20:00 AM,19.1757,,,,,56.577
268,04/30/26 09:30:00 AM,19.1725,,,,,56.404
269,04/30/26 09:40:00 AM,19.1757,,,,,56.577
270,04/30/26 09:50:00 AM,19.1736,,,,,56.577
271,04/30/26 10:00:00 AM,19.1736,,,,,56.577
272,04/30/26 10:10:00 AM,19.1747,,,,,56.404
273,04/30/26 10:20:00 AM,19.1736,,,,,56.577
274,04/30/26 10:30:00 AM,19.1736,,,,,56.577
275,04/30/26 10:40:00 AM,19.1712,,,,,56.577
276,04/30/26 10:50:00 AM,19.1712,,,,,56.577
277,04/30/26 11:00:00 AM,19.1725,,,,,56.404
278,04/30/26 11:10:00 AM,19.1712,,,,,56.577
279,04/30/26 11:20:00 AM,19.1712,,,,,56.577
280,04/30/26 11:30:00 AM,19.1679,,,,,56.404
281,04/30/26 11:40:00 AM,19.1679,,,,,56.404
282,04/30/26 11:50:00 AM,19.1736,,,,,56.577
283,04/30/26 12:00:00 PM,19.1712,,,,,56.577
284,04/30/26 12:10:00 PM,19.1702,,,,,56.404
285,04/30/26 12:20:00 PM,19.1689,,,,,56.577
286,04/30/26 12:30:00 PM,19.1689,,,,,56.577
287,04/30/26 12:40:00 PM,19.1689,,,,,56.577
288,04/30/26 12:50:00 PM,19.1656,,,,,56.404
289,04/30/26 01:00:00 PM,19.1666,,,,,56.577
290,04/30/26 01:10:00 PM,19.1679,,,,,56.404
291,04/30/26 01:20:00 PM,19.1679,,,,,56.404
292,04/30/26 01:30:00 PM,19.1679,,,,,56.404
293,04/30/26 01:40:00 PM,19.1712,,,,,56.577
294,04/30/26 01:50:00 PM,19.1712,,,,,56.577
295,04/30/26 02:00:00 PM,19.1712,,,,,56.577
296,04/30/26 02:10:00 PM,19.1712,,,,,56.577
297,04/30/26 02:20:00 PM,19.1712,,,,,56.577
298,04/30/26 02:30:00 PM,19.1747,,,,,56.404
299,04/30/26 02:40:00 PM,19.1702,,,,,56.404
300,04/30/26 02:50:00 PM,19.1702,,,,,56.404
301,04/30/26 03:00:00 PM,19.1712,,,,,56.577
302,04/30/26 03:10:00 PM,19.1689,,,,,56.577
303,04/30/26 03:20:00 PM,19.1712,,,,,56.577
304,04/30/26 03:30:00 PM,19.1689,,,,,56.577
305,04/30/26 03:40:00 PM,19.1689,,,,,56.577
306,04/30/26 03:50:00 PM,19.1689,,,,,56.577
307,04/30/26 04:00:00 PM,19.1689,,,,,56.577
308,04/30/26 04:10:00 PM,19.1736,,,,,56.577
309,04/30/26 04:20:00 PM,19.1712,,,,,56.577
310,04/30/26 04:30:00 PM,19.1712,,,,,56.577
311,04/30/26 04:40:00 PM,19.1725,,,,,56.404
312,04/30/26 04:50:00 PM,19.1689,,,,,56.577
313,04/30/26 05:00:00 PM,19.1702,,,,,56.404
314,04/30/26 05:10:00 PM,19.1725,,,,,56.404
315,04/30/26 05:20:00 PM,19.1712,,,,,56.577
316,04/30/26 05:30:00 PM,19.1712,,,,,56.577
317,04/30/26 05:40:00 PM,19.1679,,,,,56.404
318,04/30/26 05:50:00 PM,19.1679,,,,,56.404
319,04/30/26 06:00:00 PM,19.1679,,,,,56.404
320,04/30/26 06:10:00 PM,19.1702,,,,,56.404
321,04/30/26 06:20:00 PM,19.1679,,,,,56.404
322,04/30/26 06:30:00 PM,19.1679,,,,,56.404
323,04/30/26 06:40:00 PM,19.1725,,,,,56.404
324,04/30/26 06:50:00 PM,19.1702,,,,,56.404
325,04/30/26 07:00:00 PM,19.1702,,,,,56.404
326,04/30/26 07:10:00 PM,19.1702,,,,,56.404
327,04/30/26 07:20:00 PM,19.1725,,,,,56.404
328,04/30/26 07:30:00 PM,19.1725,,,,,56.404
329,04/30/26 07:40:00 PM,19.1725,,,,,56.404
330,04/30/26 07:50:00 PM,19.1702,,,,,56.404
331,04/30/26 08:00:00 PM,19.1736,,,,,56.577
332,04/30/26 08:10:00 PM,19.1736,,,,,56.577
333,04/30/26 08:20:00 PM,19.1736,,,,,56.577
334,04/30/26 08:30:00 PM,19.1770,,,,,56.404
335,04/30/26 08:40:00 PM,19.1757,,,,,56.577
336,04/30/26 08:50:00 PM,19.1736,,,,,56.577
337,04/30/26 09:00:00 PM,19.1702,,,,,56.404
338,04/30/26 09:10:00 PM,19.1725,,,,,56.404
339,04/30/26 09:20:00 PM,19.1736,,,,,56.577
340,04/30/26 09:30:00 PM,19.1757,,,,,56.577
341,04/30/26 09:40:00 PM,19.1757,,,,,56.577
342,04/30/26 09:50:00 PM,19.1747,,,,,56.404
343,04/30/26 10:00:00 PM,19.1725,,,,,56.404
344,04/30/26 10:10:00 PM,19.1736,,,,,56.577
345,04/30/26 10:20:00 PM,19.1702,,,,,56.404
346,04/30/26 10:30:00 PM,19.1702,,,,,56.404
347,04/30/26 10:40:00 PM,19.1725,,,,,56.404
348,04/30/26 10:50:00 PM,19.1736,,,,,56.577
349,04/30/26 11:00:00 PM,19.1725,,,,,56.404
350,04/30/26 11:10:00 PM,19.1725,,,,,56.404
351,04/30/26 11:20:00 PM,19.1702,,,,,56.404
352,04/30/26 11:30:00 PM,19.1736,,,,,56.577
353,04/30/26 11:40:00 PM,19.1725,,,,,56.404
354,04/30/26 11:50:00 PM,19.1712,,,,,56.577
355,05/01/26 12:00:00 AM,19.1712,,,,,56.577
356,05/01/26 12:10:00 AM,19.1736,,,,,56.577
357,05/01/26 12:20:00 AM,19.1736,,,,,56.577
358,05/01/26 12:30:00 AM,19.1689,,,,,56.577
359,05/01/26 12:40:00 AM,19.1712,,,,,56.577
360,05/01/26 12:50:00 AM,19.1689,,,,,56.577
361,05/01/26 01:00:00 AM,19.1689,,,,,56.577
362,05/01/26 01:10:00 AM,19.1666,,,,,56.577
363,05/01/26 01:20:00 AM,19.1666,,,,,56.577
364,05/01/26 01:30:00 AM,19.1679,,,,,56.404
365,05/01/26 01:40:00 AM,19.1666,,,,,56.577
366,05/01/26 01:50:00 AM,19.1689,,,,,56.577
367,05/01/26 02:00:00 AM,19.1679,,,,,56.404
368,05/01/26 02:10:00 AM,19.1679,,,,,56.404
369,05/01/26 02:20:00 AM,19.1666,,,,,56.577
370,05/01/26 02:30:00 AM,19.1679,,,,,56.404
371,05/01/26 02:40:00 AM,19.1712,,,,,56.577
372,05/01/26 02:50:00 AM,19.1689,,,,,56.577
373,05/01/26 03:00:00 AM,19.1712,,,,,56.577
374,05/01/26 03:10:00 AM,19.1712,,,,,56.577
375,05/01/26 03:20:00 AM,19.1736,,,,,56.577
376,05/01/26 03:30:00 AM,19.1679,,,,,56.404
377,05/01/26 03:40:00 AM,19.1736,,,,,56.577
378,05/01/26 03:50:00 AM,19.1736,,,,,56.577
379,05/01/26 04:00:00 AM,19.1736,,,,,56.577
380,05/01/26 04:10:00 AM,19.1702,,,,,56.404
381,05/01/26 04:20:00 AM,19.1702,,,,,56.404
382,05/01/26 04:30:00 AM,19.1702,,,,,56.404
383,05/01/26 04:40:00 AM,19.1702,,,,,56.404
384,05/01/26 04:50:00 AM,19.1689,,,,,56.577
385,05/01/26 05:00:00 AM,19.1689,,,,,56.577
386,05/01/26 05:10:00 AM,19.1689,,,,,56.577
387,05/01/26 05:20:00 AM,19.1712,,,,,56.577
388,05/01/26 05:30:00 AM,19.1712,,,,,56.577
389,05/01/26 05:40:00 AM,19.1689,,,,,56.577
390,05/01/26 05:50:00 AM,19.1712,,,,,56.577
391,05/01/26 06:00:00 AM,19.1689,,,,,56.577
392,05/01/26 06:10:00 AM,19.1702,,,,,56.404
393,05/01/26 06:20:00 AM,19.1712,,,,,56.577
394,05/01/26 06:30:00 AM,19.1702,,,,,56.404
395,05/01/26 06:40:00 AM,19.1679,,,,,56.404
396,05/01/26 06:50:00 AM,19.1702,,,,,56.404
397,05/01/26 07:00:00 AM,19.1679,,,,,56.404
398,05/01/26 07:10:00 AM,19.1656,,,,,56.404
399,05/01/26 07:20:00 AM,19.1679,,,,,56.404
400,05/01/26 07:30:00 AM,19.1656,,,,,56.404
401,05/01/26 07:40:00 AM,19.1679,,,,,56.404
402,05/01/26 07:50:00 AM,19.1679,,,,,56.404
403,05/01/26 08:00:00 AM,19.1666,,,,,56.577
404,05/01/26 08:10:00 AM,19.1656,,,,,56.404
405,05/01/26 08:20:00 AM,19.1643,,,,,56.577
406,05/01/26 08:30:00 AM,19.1689,,,,,56.577
407,05/01/26 08:40:00 AM,19.1643,,,,,56.577
408,05/01/26 08:50:00 AM,19.1643,,,,,56.577
409,05/01/26 09:00:00 AM,19.1633,,,,,56.404
410,05/01/26 09:10:00 AM,19.1666,,,,,56.577
411,05/01/26 09:20:00 AM,19.1609,,,,,56.404
412,05/01/26 09:30:00 AM,19.1633,,,,,56.404
413,05/01/26 09:40:00 AM,19.1609,,,,,56.404
414,05/01/26 09:50:00 AM,19.1564,,,,,56.404
415,05/01/26 10:00:00 AM,19.1588,,,,,56.404
416,05/01/26 10:10:00 AM,19.1588,,,,,56.404
417,05/01/26 10:20:00 AM,19.1620,,,,,56.577
418,05/01/26 10:30:00 AM,19.1575,,,,,56.577
419,05/01/26 10:40:00 AM,19.1564,,,,,56.404
420,05/01/26 10:50:00 AM,19.1541,,,,,56.404
421,05/01/26 11:00:00 AM,19.1541,,,,,56.404
422,05/01/26 11:10:00 AM,19.1541,,,,,56.404
423,05/01/26 11:20:00 AM,19.1528,,,,,56.577
424,05/01/26 11:30:00 AM,19.1528,,,,,56.577
425,05/01/26 11:40:00 AM,19.1495,,,,,56.404
426,05/01/26 11:50:00 AM,19.1528,,,,,56.577
427,05/01/26 12:00:00 PM,19.1518,,,,,56.404
428,05/01/26 12:10:00 PM,19.1482,,,,,56.577
429,05/01/26 12:20:00 PM,19.1482,,,,,56.577
430,05/01/26 12:30:00 PM,19.1482,,,,,56.577
431,05/01/26 12:40:00 PM,19.1437,,,,,56.577
432,05/01/26 12:50:00 PM,19.1427,,,,,56.404
433,05/01/26 01:00:00 PM,19.1450,,,,,56.404
434,05/01/26 01:10:00 PM,19.1437,,,,,56.577
435,05/01/26 01:20:00 PM,19.1380,,,,,56.404
436,05/01/26 01:30:00 PM,19.1437,,,,,56.577
437,05/01/26 01:40:00 PM,19.1403,,,,,56.404
438,05/01/26 01:50:00 PM,19.1414,,,,,56.577
439,05/01/26 02:00:00 PM,19.1403,,,,,56.404
440,05/01/26 02:10:00 PM,19.1403,,,,,56.404
441,05/01/26 02:20:00 PM,19.1403,,,,,56.404
442,05/01/26 02:30:00 PM,19.1380,,,,,56.404
443,05/01/26 02:40:00 PM,19.1334,,,,,56.404
444,05/01/26 02:50:00 PM,19.1357,,,,,56.404
445,05/01/26 03:00:00 PM,19.1334,,,,,56.404
446,05/01/26 03:10:00 PM,19.1321,,,,,56.577
447,05/01/26 03:20:00 PM,19.1334,,,,,56.404
448,05/01/26 03:30:00 PM,19.1344,,,,,56.577
449,05/01/26 03:40:00 PM,19.1321,,,,,56.577
450,05/01/26 03:50:00 PM,19.1344,,,,,56.577
451,05/01/26 04:00:00 PM,19.1312,,,,,56.404
452,05/01/26 04:10:00 PM,19.1289,,,,,56.404
453,05/01/26 04:20:00 PM,19.1321,,,,,56.577
454,05/01/26 04:30:00 PM,19.1334,,,,,56.404
455,05/01/26 04:40:00 PM,19.1299,,,,,56.577
456,05/01/26 04:50:00 PM,19.1312,,,,,56.404
457,05/01/26 05:00:00 PM,19.1276,,,,,56.577
458,05/01/26 05:10:00 PM,19.1276,,,,,56.577
459,05/01/26 05:20:00 PM,19.1242,,,,,56.404
460,05/01/26 05:30:00 PM,19.1312,,,,,56.404
